,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42
RobinFreeman,,,,73.66667,73.00000,76.50000,,,,,,,,,,,,,,72.50000,,,,,,72.50000,67.50000,71.00000,,,,,,78.50000,70.50000,,73.50000,72.00000,,,
RoccoMediate,,67.40000,72.00000,72.66667,,72.50000,,,,,,,75.50000,,,,,,71.25000,,73.00000,70.75000,,,75.00000,72.50000,,,,73.00000,,,,,,,,70.00000,72.00000,70.50000,70.50000
RodCurl,,,,,,,,,,,,,,,,,,,80.00000,,,,,,,,,,,,,,,,,,,,,,
RodPampling,69.50000,67.20000,68.50000,73.00000,72.75000,,,70.50000,70.50000,71.25000,72.75000,,,70.25000,72.50000,,,68.75000,70.75000,,75.00000,,,71.00000,73.50000,,,,,73.00000,69.25000,,,,69.00000,71.50000,68.00000,,69.50000,70.25000,71.75000
RogerMaltbie,,,,78.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RogerTambellini,70.50000,,,73.33333,71.00000,,71.50000,77.00000,71.75000,,,71.25000,,73.00000,73.25000,71.50000,75.00000,73.00000,,74.50000,,71.50000,76.00000,,,71.25000,70.25000,69.50000,70.50000,,,73.50000,74.00000,71.50000,70.00000,72.50000,,70.66667,72.00000,,
RolandThatcher,71.50000,,,74.00000,72.50000,,71.00000,,,,,74.00000,,,76.00000,71.00000,,,,74.00000,,,,73.00000,73.00000,71.00000,69.75000,72.00000,71.00000,,,71.00000,71.50000,71.25000,70.50000,70.50000,70.50000,71.00000,70.50000,,
"RonCastillo,Jr.",70.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RonPhilo,Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.50000,,,75.50000,,,,,,,,
RonSkayhan,,,,,73.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RorySabbatini,,,72.50000,72.33333,70.50000,69.00000,67.50000,,70.25000,73.50000,72.25000,73.25000,,,70.75000,,72.00000,68.75000,70.00000,,70.75000,68.00000,73.00000,67.25000,,,,,,77.00000,68.25000,,,,,72.50000,,,,,
RoyBiancalana,,,,,,,,,,,,,,,,,,,,,,,,,77.50000,,,,,74.75000,,,,,,,,,,,
RussCochran,69.25000,,,74.33333,73.50000,69.50000,70.00000,69.75000,75.50000,,,,,,72.25000,69.50000,72.50000,69.25000,,,,71.00000,,71.00000,75.00000,73.50000,,,72.00000,,,70.75000,71.50000,,69.50000,,,72.33333,73.50000,,
RyanMoore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.25000,,
RyanPalmer,70.00000,70.50000,,71.50000,72.50000,71.50000,72.00000,70.25000,71.25000,71.25000,,76.00000,,74.00000,75.00000,68.50000,73.50000,73.50000,73.00000,,,72.50000,,68.75000,73.75000,74.50000,,69.50000,70.50000,,,70.50000,70.00000,,68.00000,72.50000,66.75000,69.00000,75.50000,66.50000,71.50000
RyanWelborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.50000,,,,,,,,,,,,
S.K.Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.00000,70.50000,,,,,,,,,,
SamRandolph,,,,,,,,,,,,,,,,,,,,,,,,,,,74.00000,,,,,,,,,,,,,,
SandyLyle,,,,,,,,,,,,,74.25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScottDrummond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.50000,73.00000,,,,,,,,,,
ScottDunlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.50000,,,,,,,
ScottGutschewski,,,,72.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScottHarrington,,,,,,,72.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScottHend,73.00000,,,73.33333,72.50000,,73.00000,74.00000,,,,69.25000,,71.75000,73.25000,72.00000,71.75000,72.50000,71.50000,72.00000,,69.50000,76.50000,69.50000,77.00000,,,,75.00000,,,73.00000,71.50000,,69.50000,72.00000,70.50000,70.33333,72.00000,71.00000,
ScottHeyn,,,,,,73.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScottHoch,70.50000,,,,,,,71.25000,,75.00000,72.25000,,,69.50000,69.75000,69.75000,73.50000,,,,,,74.75000,72.50000,70.00000,68.00000,,68.00000,70.50000,,,,,,,,,,,,
ScottMcCarron,,69.00000,71.25000,70.25000,,69.25000,,74.00000,73.25000,74.00000,72.50000,73.25000,,,73.50000,74.00000,,73.50000,,,71.25000,,,72.50000,71.75000,68.25000,,68.50000,69.75000,74.00000,,,,75.00000,67.75000,73.00000,,68.25000,,68.75000,
ScottPiercy,,,,,,,,,,,,,,,,,77.00000,,,,,,,,,,,,,,,,,,,,,,,,
ScottSimpson,69.75000,,,72.66667,76.50000,,72.00000,,,,,73.25000,,71.50000,,72.50000,,71.25000,,,,,,,72.00000,73.50000,72.00000,70.50000,,,,71.00000,,73.50000,66.75000,72.50000,72.50000,,,,
ScottVerplank,,67.60000,68.00000,,,,,67.75000,,69.25000,71.75000,,73.25000,70.75000,,70.25000,,68.50000,70.25000,,,70.25000,74.25000,,70.00000,,,68.25000,68.25000,73.25000,69.75000,,,,,72.50000,,67.75000,,68.25000,
ScottWeatherly,,,,,,,,,,,,,,,,,,,,,,,75.00000,,,,,,,,,,,,,,,,,,
SeanEnglish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.50000,,,,,,,,,,,
SeanFarren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.50000,,,,,
SeanMurphy,,,,,,,71.00000,,,,,,,,,,,,,,,,,,,,,72.50000,,,,,,,,,,,,,
SeanPacetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.50000,,,,,,,,,,,,
SergioGarcia,,,68.25000,,71.25000,69.25000,,,,71.50000,72.50000,,71.25000,,,,72.50000,67.50000,70.25000,,71.75000,68.00000,72.75000,,,,,,,73.00000,69.50000,,,,,,,,,,
ShaunMicheel,68.00000,,,,73.00000,69.50000,,70.50000,,,70.50000,72.00000,72.50000,,,,71.75000,69.00000,,75.00000,74.50000,,73.25000,70.00000,73.50000,,,,71.50000,71.50000,72.00000,,73.50000,,69.25000,72.00000,69.25000,70.66667,,70.50000,70.00000
ShawnKelly,,,,77.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShigekiMaruyama,69.00000,,71.50000,,69.75000,67.00000,,69.00000,,70.00000,72.50000,,76.50000,,,,72.25000,68.00000,72.50000,,72.50000,71.50000,71.00000,,70.00000,69.00000,,,,75.00000,70.50000,,68.75000,,,70.25000,,,70.00000,,
ShingoKatayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25000,,,,,,,,,,,
SkipKendall,72.00000,66.00000,71.50000,,73.00000,72.50000,,70.75000,73.00000,73.50000,73.50000,74.00000,,70.50000,,69.50000,74.00000,,68.50000,,73.00000,70.75000,72.50000,,71.75000,,,71.25000,71.00000,76.00000,,69.75000,70.25000,,,71.50000,,70.25000,71.00000,68.25000,71.25000
SpencerLevin,,,,,,,,,,,,,,,,,,,,,,,72.00000,,,,,,,,,,,,,,,,,,
SpikeMcRoy,71.00000,69.20000,71.50000,,75.00000,71.00000,,73.00000,73.50000,,73.00000,72.75000,,71.00000,74.00000,73.00000,71.00000,71.50000,,74.00000,,71.00000,74.25000,71.50000,,71.00000,,70.00000,70.50000,,,73.00000,71.50000,75.00000,,75.00000,71.00000,70.25000,72.50000,68.75000,68.75000
StanUtley,,,,72.33333,,,71.50000,,,,,,,,,,,,,71.75000,,,,72.50000,,69.25000,69.25000,,,,,,,,,,70.50000,,,,
StephenAllan,68.25000,69.50000,71.50000,72.00000,,71.00000,71.25000,75.00000,74.50000,,75.50000,71.25000,,72.50000,73.00000,69.50000,72.25000,71.50000,,69.75000,,75.50000,74.50000,70.75000,72.25000,,68.50000,70.25000,69.75000,,,71.00000,78.50000,,70.00000,71.75000,68.00000,68.75000,,69.00000,74.00000
StephenAmes,67.25000,67.60000,68.50000,,72.00000,69.50000,,70.00000,73.50000,70.00000,71.00000,,,69.50000,70.50000,68.00000,,,67.75000,,69.75000,72.00000,71.75000,,68.50000,,,,75.00000,70.75000,70.25000,,,74.50000,,,,,,68.75000,71.00000
StephenLeaney,,68.20000,71.50000,,70.50000,72.00000,,,,74.25000,77.00000,,72.25000,72.50000,,,71.50000,68.00000,69.75000,,70.75000,71.00000,74.25000,,71.75000,,,,,73.50000,70.25000,,,,,72.50000,,,,69.00000,70.50000
StephenSokol,,,,,,,,,,,,,,,,,,,,,,,77.00000,,,,,,,,,,,,,,,,,,
StephenWoodard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.00000,,,,,,,
SteveBurns,,,,,,,,75.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveElkington,,69.00000,70.50000,72.00000,,69.75000,69.50000,75.50000,,,71.75000,72.25000,,,77.50000,,,,71.25000,,,,,,72.00000,,,70.00000,,,,,,74.00000,69.00000,72.50000,,,,,
SteveFlesch,71.00000,67.40000,67.25000,,70.25000,71.50000,,,71.25000,71.75000,75.00000,72.50000,72.25000,76.50000,,69.75000,69.75000,,67.25000,,72.00000,,71.50000,,73.00000,,,,70.50000,72.00000,71.75000,,,72.50000,,71.75000,,69.66667,,69.25000,
SteveFriesen,,,,71.75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SteveGotsche,,,,,,,,,,,,,,,,,,,,,,,77.00000,,,,,,,,,,,,,,,,,,
SteveLowery,,69.80000,70.75000,72.00000,,73.50000,70.25000,78.00000,,71.00000,77.00000,72.00000,,,71.50000,69.50000,76.50000,70.75000,72.00000,68.75000,,70.50000,,,69.00000,,,71.00000,,77.00000,,,73.00000,70.50000,,74.50000,73.00000,69.33333,,69.00000,73.00000
StevePate,,68.40000,,72.66667,74.00000,,69.50000,75.50000,74.00000,,,80.00000,,,73.50000,68.75000,,,,72.00000,,73.00000,,72.50000,71.50000,70.50000,,71.75000,70.50000,,,70.75000,71.75000,,,74.50000,68.75000,70.33333,71.25000,,
SteveSchneiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.50000,,,,,,,,,,,
SteveScott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.00000,,,,,,,
SteveStricker,,71.00000,71.50000,,75.00000,72.00000,,74.00000,72.50000,75.00000,75.00000,72.00000,,,71.50000,69.00000,,70.50000,,,,,74.00000,70.00000,71.25000,67.50000,,69.75000,71.25000,,,72.00000,73.50000,77.00000,,71.00000,72.00000,69.50000,70.50000,,72.50000
SteveVecellio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.00000,,,,,,,,,,,,
StevenTate,,,73.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StewartCink,,68.80000,68.50000,,70.00000,69.75000,,69.50000,,72.00000,71.50000,70.50000,72.25000,68.50000,,,73.00000,,69.25000,69.00000,72.25000,73.00000,74.50000,,,67.75000,,,67.50000,71.25000,67.25000,,,69.50000,,68.50000,,,,,71.50000
StuartAppleby,70.00000,,,,71.75000,67.50000,,,,69.00000,73.50000,,72.50000,,,75.00000,70.50000,71.50000,72.00000,,73.75000,70.00000,74.50000,,69.50000,,,,,71.25000,69.00000,,,,,,,68.00000,,70.25000,73.00000
SvenStruver,,,,,,,,71.25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TagRidings,,,,72.66667,,,70.25000,,,,,71.25000,,,75.00000,,,,,,,,,,,,73.50000,72.50000,72.00000,,,71.25000,73.50000,72.50000,,70.00000,,66.75000,70.75000,70.50000,69.00000
TatsuakiNakamura,,,,,,,,76.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TedPurdy,69.25000,,72.00000,70.75000,73.00000,,69.00000,71.75000,71.25000,75.50000,,73.50000,,68.50000,71.25000,69.25000,72.50000,69.00000,72.50000,70.00000,71.75000,70.50000,,,72.50000,69.75000,67.25000,70.50000,,73.50000,,69.25000,72.00000,73.50000,66.50000,70.50000,68.50000,69.50000,69.25000,75.50000,71.50000
TedTryba,,,,,,,70.50000,,,,,,,,,,,,,75.00000,,,,75.00000,,71.50000,74.50000,73.50000,74.00000,,,75.00000,,,,,,,,,
TetsujiHiratsuka,72.50000,,,,,74.00000,,,,,,,,,,,,,,,,,,,,,,,,77.00000,,,,,,,,,,,
ThomasBjorn,,,,,69.75000,71.75000,,,,71.50000,71.50000,77.50000,78.50000,,,,,,,,75.00000,75.50000,74.00000,,,,,,,,,,,,,,,,,,
ThomasLevet,,,,,,,,,,,,,,,,,,,,,,,75.00000,,,,,,,73.00000,70.75000,,,,,,,,,,
ThongchaiJaidee,,,,,,,,,,,,,,,,,,,,,75.00000,,,,,,,,,79.00000,70.75000,,,,,,,,,,
TigerWoods,,,,,70.00000,68.50000,,,,72.00000,71.25000,,72.50000,,,,69.50000,67.75000,,,69.00000,,72.50000,,69.75000,,,,66.75000,71.50000,68.25000,,67.75000,,,,,,,,
TimClark,,,72.00000,,72.00000,68.75000,68.00000,72.50000,,,75.00000,,77.00000,71.25000,,,72.75000,71.50000,69.25000,,72.25000,69.25000,72.00000,72.00000,,,,,,74.00000,71.75000,71.50000,71.75000,,66.50000,71.00000,67.50000,,71.00000,67.75000,69.00000
TimConley,,,,,,,,,,,,,,,,,,,,,,,,,,,70.50000,,,,,,,,,,,,,,
TimFleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.50000,,,,,,,,,,,
TimHerron,68.50000,69.75000,69.00000,72.00000,,69.75000,,,74.00000,71.25000,77.00000,,77.00000,,71.25000,,72.50000,67.75000,71.75000,68.75000,71.25000,,72.00000,68.00000,,,,,,78.00000,,67.50000,72.00000,,,74.00000,,,,73.00000,70.00000
TimParun,,,,,75.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimPetrovic,71.50000,69.40000,70.50000,71.00000,72.00000,69.25000,,73.00000,,72.75000,72.50000,71.00000,75.00000,70.25000,71.50000,,74.00000,70.50000,68.50000,77.00000,72.25000,70.25000,73.00000,,,,,,70.50000,73.00000,,69.25000,70.25000,72.25000,69.25000,70.00000,,67.25000,71.25000,74.50000,72.50000
TimThelen,,,,,,,,,,,,,,,,75.00000,,,,,,,,,,,,71.00000,,,,,,,68.00000,,71.50000,,,,
TimTims,,,,,,,,,,,,,,,,,,,,88.00000,,,,,,,,,,,,,,,,,,,,,
TimWeinhart,,,,,,,,,,,,73.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimWilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.00000,,,,,,,,,
TjaartvanderWalt,69.25000,,,76.66667,,,,,,,,74.00000,,,73.75000,71.50000,,68.75000,,71.00000,,71.50000,,72.50000,73.50000,,,,,,,,,,,,,,,,
ToddBarranger,,,,74.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ToddFischer,70.00000,69.00000,73.50000,70.50000,72.25000,72.00000,68.00000,74.00000,73.00000,73.00000,74.00000,,,73.00000,75.50000,72.50000,73.50000,70.25000,,72.50000,,71.25000,,72.00000,72.25000,69.75000,67.50000,68.75000,,,,68.25000,70.50000,72.50000,66.25000,,,74.33333,70.75000,72.50000,72.50000
ToddGleaton,,,,,,,,,74.50000,,,,,,,,81.50000,,,,,,,,,,,,,,,,,,,,,,,,
ToddHamilton,72.50000,,,71.25000,74.50000,,69.75000,69.25000,69.00000,73.50000,72.75000,,74.75000,73.50000,74.00000,71.50000,70.75000,70.25000,70.75000,,72.00000,71.50000,75.50000,,73.00000,70.25000,,,,72.00000,70.00000,,,,,71.75000,,,,,
TomByrum,75.00000,,70.00000,72.00000,,70.50000,73.50000,,73.50000,,71.25000,,,70.75000,77.00000,,70.50000,70.00000,69.25000,,,68.50000,73.00000,71.50000,73.50000,,,68.50000,70.00000,71.50000,,68.25000,,73.00000,68.50000,,,68.25000,,,70.75000
TomCarter,71.50000,73.50000,,74.66667,72.00000,70.50000,71.50000,72.25000,77.00000,,,76.00000,,74.50000,72.00000,74.00000,72.75000,68.75000,,72.75000,,72.75000,75.00000,72.50000,71.25000,75.50000,70.00000,70.75000,72.00000,,,72.00000,71.50000,73.00000,68.50000,72.25000,68.50000,71.66667,71.00000,71.25000,69.25000
TomGleeton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.50000,,,,,,,,,
TomKite,,,,,,,,,,,,,,,,,,,,,,,75.50000,,,,,,,,,,,,,,,,,,
TomLehman,69.75000,,68.75000,71.25000,70.25000,70.75000,71.00000,,,70.50000,74.50000,,,,,,,,,71.50000,71.75000,71.00000,,68.75000,,,,,,,,,,69.50000,67.25000,,,66.75000,68.50000,67.75000,
"TomPernice,Jr.",70.50000,68.20000,71.25000,70.00000,70.00000,72.00000,,,70.50000,74.50000,73.25000,75.50000,,73.00000,72.00000,70.50000,74.50000,,,69.75000,71.00000,70.75000,74.00000,69.00000,,69.00000,,,70.50000,73.50000,,67.75000,72.50000,74.00000,,72.50000,,68.75000,69.00000,70.50000,70.50000
TomScherrer,,,,,,,,,,,,,,,,,,,,,,,,71.00000,,,,,,,,,,,,,,,,,
TomWatson,,,,,,,,,,73.00000,,,76.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TommyAaron,,,,,,,,,,,,,85.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TommyArmourIII,69.00000,72.25000,71.75000,,,71.00000,,70.75000,70.25000,75.00000,75.50000,,,73.00000,74.50000,,73.50000,69.50000,70.75000,,73.00000,,,,72.75000,70.50000,,,71.00000,72.25000,72.00000,,71.50000,73.50000,68.50000,73.25000,,72.66667,,70.50000,67.75000
TommyTolles,,,,73.00000,71.25000,,72.50000,74.00000,75.00000,,,79.00000,,,75.50000,73.00000,,71.50000,,73.50000,,72.00000,,70.75000,74.00000,71.50000,68.25000,69.75000,70.50000,,,74.00000,,72.00000,70.00000,72.00000,70.00000,70.33333,74.50000,,
TonyRohlik,,,77.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ToshiIzawa,,,,,,,,,,,,,76.00000,,,,,,,,,,74.00000,,,,,,,,,,,,,,,,,,
TrevorDodds,,,,73.25000,74.50000,,72.00000,,,,,75.00000,,,,72.00000,,,,73.00000,,,,71.00000,73.75000,71.00000,70.50000,73.00000,74.00000,,,74.00000,78.50000,76.50000,,,73.00000,71.00000,72.50000,,
TrevorImmelman,,,,,,,,,,72.00000,,,76.50000,72.50000,,,,,,,72.50000,,75.00000,,,,,,,72.00000,70.75000,,72.00000,,,,,,,,
TrippIsenhour,70.50000,,,72.00000,71.50000,,70.00000,73.00000,,72.50000,,77.00000,,,76.00000,71.50000,72.00000,74.50000,72.00000,72.00000,,,73.50000,73.50000,,71.25000,,70.00000,71.00000,,,,,,,,,,,,
TyArmstrong,,,,,,,,,,,,,,,76.00000,,,,,,,,,,,,,,,,,,,,,,,,,,
UlyGrisette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.50000,,,,,,,,,
VanceVeazey,,,,,,,,,,,,,,,,,,,,72.25000,,,,,,,,,,,,,,,,,,,,,
VaughnTaylor,71.00000,,,72.00000,71.00000,,69.50000,74.50000,72.50000,,,75.00000,,,,71.25000,73.50000,72.50000,,69.00000,,71.00000,,69.50000,72.50000,68.25000,67.75000,74.00000,,,,70.00000,,,67.75000,71.25000,72.00000,,72.00000,68.00000,70.25000
VictorSchwamkrug,,,,,,,,,,,,,,,74.00000,,,,,,,,,,,,,,,,,,,,,,,,,,
VijaySingh,67.50000,,67.25000,68.00000,72.00000,69.50000,,,,71.50000,71.00000,,71.50000,,69.25000,66.50000,70.25000,70.25000,,,71.75000,68.50000,73.25000,,70.25000,67.50000,,,66.25000,70.00000,70.75000,,67.00000,68.75000,,68.25000,,,,67.25000,66.50000
WayneLevi,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75000,,,,,,,,,,,,,,
WesShort,72.00000,,,,,,,,,,,,,,,,,,,,,,,,,69.50000,69.75000,69.75000,69.50000,,,72.00000,71.50000,73.00000,71.00000,,,,,,
WilliamLinkIV,,,,,,,,,,,,,,,,,,,,,,,,,,,73.50000,,,,,,,,,,,,,,
WillieWood,,,,71.50000,,,70.50000,,,,,,,,,,,,,76.00000,,,,71.50000,,70.25000,72.50000,,,,,,,,69.75000,,74.00000,,,,
WoodyAustin,70.00000,,71.50000,71.25000,71.00000,71.00000,,69.50000,69.75000,72.75000,71.25000,,,70.75000,,71.50000,72.50000,72.50000,72.00000,,74.25000,76.00000,,,73.50000,69.75000,,72.00000,69.50000,73.25000,,67.50000,73.50000,,,72.50000,68.75000,68.50000,,70.50000,70.25000
YusakuMiyazato,72.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZachJohnson,70.50000,67.60000,,72.50000,71.75000,70.75000,,73.50000,70.50000,70.00000,,68.75000,,71.50000,71.25000,,72.50000,69.50000,69.25000,,71.75000,70.00000,74.50000,,72.50000,68.50000,,,,72.00000,70.25000,67.75000,69.75000,,,69.00000,,,71.75000,68.75000,
ZaneZwemke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.00000,,,,,,,,,,,
ZebPatten,,,,,,,,,,,,,,,,,,,,76.00000,,,,,,,,,,,,,,,,,,,,,
